comment_id,comment,likeCount,video_id
Ugx5t820Ikmd38AX4u54AaABAg,헤어지기 전에 아저씨 빤히 쳐다보는거 눈물 ㅠㅠ 윌리 어딜가든 사랑받겠다 좋은 집사님 얼른 만나쟈.,700,Z6_0go6wdvQ
Ugzbxj_uo8EmO6DK_Ul4AaABAg,도움주신분들 모두 감사합니다 다들 복받으실거에요 윌리야 앞으로 새로운 삶을 응원할게❤️,404,Z6_0go6wdvQ
UgxZl8Gba1ggLNpDUP94AaABAg,못난이 윌리는 아저씨를 잊지 못할거에요 오래오래 건강하세요😊,236,Z6_0go6wdvQ
Ugw6UXbmX7GMzEcnstJ4AaABAg,구해주신 할아버지~ 몸 건강하세요!!!!!!!!!!,161,Z6_0go6wdvQ
Ugyykd9TqQlfJ5saFcB4AaABAg,돌봐주신 분 너무 감사하네요. 윌리야 언능 회복해서 가족 만나 행복하게 살자 ❤,255,Z6_0go6wdvQ
UgyflkZgvDUsNmyAuWx4AaABAg,"이렇게 사랑스런 아이를..왜 버렀을까요..ㅠ
그나마 품종견이라서 다른 믹스견 아이들 보단 금방 입양 갈듯..
이제는 행복만 하렴❤",115,Z6_0go6wdvQ
Ugzr3hoWdNXOk9Ro9eJ4AaABAg,"이전 이야기 A Previous Story ↓↓↓
https://youtu.be/N_irDiul-wI",34,4SplTAQo5KA
UgwR1KWO-rfM4-fjWvJ4AaABAg,"크아~벌써 독립할 때가 되었던 거임..7둥이들 공동육아하신 보호자님들, 리스펙👍👍",144,4SplTAQo5KA
UgwZKMPJi5sqd2J51Px4AaABAg,너무 귀여워 ㅜㅜ 할머니할버지가 엄청 잘 돌봐주셔서 건강한듯,22,4SplTAQo5KA
Ugy_MUXgyKNf6_qsqQh4AaABAg,보호자님들 사랑으로 돌보는게 느껴지네용❤❤ 진짜 영상보고 힐링하구 갑니당❤,23,4SplTAQo5KA
Ugxe5VWRA4Uj9poBM5p4AaABAg,귀여븐 땅콩과자들 ❤❤❤ 건강하렴,77,4SplTAQo5KA
UgysfPW_EuOUzA79LoB4AaABAg,다람쥐만보면 너무 귀여워서 세상 힘든거 다 잊고 웃음밖에 안나옴ㅎㅎ,12,4SplTAQo5KA
UgyjaHdsB-3a6crkLhB4AaABAg,다람쥐 귀요미 7둥이들 건강하게 자라장~~,65,4SplTAQo5KA
Ugyp8WMoMdTLO608dHx4AaABAg,아~ 벌써 독립이군요... 역시 솔루션 들으면 기가막힙니다👍🏻👍🏻👍🏻 7등이들 보살피신 보호자님들 대단해요 복받으실거에요👏🏻👏🏻👏🏻이번에도 잘 봤습니다👍🏻👍🏻❤️,37,4SplTAQo5KA
UgxXXxajtzcfNFCY98J4AaABAg,본방 봤는데 진짜 넘 귀요미들 ㅜ,22,4SplTAQo5KA
UgyeO0phJ9i0tgzKirh4AaABAg,애기들 크는것만 봐도 힐링이다ㅜㅜ7공주 건강히 오래살아! 엄마아빠두!,3,4SplTAQo5KA
Ugwq9USI3dBWR6L5CjZ4AaABAg,"상처가 있는 채 시골 마을에서 발견된 녀석
대체 무슨 일이 있었던 걸까?
Full ver 👉 https://youtu.be/9DvmdcH65rg",15,GxOYTKJDZr8
UgyckFVBZ9hyy8YXzTh4AaABAg,또 누구야..힘없는 애들 괴롭히지 좀 마라ㅜㅜ,64,GxOYTKJDZr8
Ugw3dpkMqTZKoTVwOJB4AaABAg,"힘없고 순수한 애들이 인간들로인해 끔찍한일을 당하지 않기를
바래봅니다 ~~",34,GxOYTKJDZr8
UgzDwZjMQfaPjhbnR8p4AaABAg,인간은 어디까지 잔인한걸까요..,53,GxOYTKJDZr8
UgzfQEDOVJV6_HzXC4B4AaABAg,분명 돌려받는다 죽기 전이든 죽어서든,26,GxOYTKJDZr8
Ugx_FKtYjbDk62PnXnJ4AaABAg,사람한테 받은상처를 사람으로 치유하는  사람밖에 모르는 녀석들을..... 제발...... 학대하지 맙시다..,4,GxOYTKJDZr8
